wwtp_jurisdiction	wwtp_id	reporting_jurisdiction	sample_location	sample_location_specify	key_plot_id	county_names	county_fips	population_served	date_start	date_end	ptc_15d	detect_prop_15d	percentile	sampling_prior	first_sample_date
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-18	2023-09-01	-16	100	70.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-19	2023-09-02	-13	100	70.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-20	2023-09-03	-13	100	70.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-21	2023-09-04	-13	100	70.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-22	2023-09-05	-13	100	70.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-23	2023-09-06	-4	100	66.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-24	2023-09-07	-1	100	66.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-25	2023-09-08	10	100	71.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-26	2023-09-09	44	100	71.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-27	2023-09-10	44	100	71.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-28	2023-09-11	7	100	67.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-29	2023-09-12	7	100	67.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-30	2023-09-13	7	100	67.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-08-31	2023-09-14	7	100	67.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-01	2023-09-15	7	100	67.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-02	2023-09-16	-23	100	67.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-03	2023-09-17	-23	100	67.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-04	2023-09-18	-26	100	63.25	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-05	2023-09-19	-26	100	63.25	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-06	2023-09-20	-21	100	56.4	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-07	2023-09-21	-26	100	56.4	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-08	2023-09-22	-17	100	53.2	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-09	2023-09-23	-1	100	53.2	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-10	2023-09-24	-1	100	53.2	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-11	2023-09-25	-7	100	39.6	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-12	2023-09-26	1	100	39.6	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-13	2023-09-27	1	100	39.6	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-14	2023-09-28	1	100	39.6	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-15	2023-09-29	-7	100	30.8	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-16	2023-09-30	-7	100	30.8	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-17	2023-10-01	-9	100	27	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-18	2023-10-02	-9	100	27	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-19	2023-10-03	-17	100	27	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-20	2023-10-04	-17	100	27	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-21	2023-10-05	-23	100	27	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-22	2023-10-06	-7	100	26.4	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-23	2023-10-07	9	100	26.4	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-24	2023-10-08	9	100	26.4	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-25	2023-10-09	6	100	20.2	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-26	2023-10-10	11	100	20.2	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-27	2023-10-11	0	100	16.8	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-28	2023-10-12	0	100	16.8	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-29	2023-10-13	4	100	18.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-09-30	2023-10-14	4	100	18.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-01	2023-10-15	4	100	18.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-02	2023-10-16	-9	100	18.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-03	2023-10-17	-9	100	18.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-04	2023-10-18	-3	100	23.6	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-05	2023-10-19	-3	100	23.6	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-06	2023-10-20	-2	100	23.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-07	2023-10-21	3	100	23.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-08	2023-10-22	3	100	23.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-09	2023-10-23	1	100	22.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-10	2023-10-24	3	100	22.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-11	2023-10-25	-1	100	21.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-12	2023-10-26	-10	100	21.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-13	2023-10-27	-8	100	21.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-14	2023-10-28	-8	100	21.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-15	2023-10-29	-8	100	21.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-16	2023-10-30	-5	100	18.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-17	2023-10-31	-5	100	18.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-18	2023-11-01	-3	100	19.429	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-19	2023-11-02	-2	100	19.429	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-20	2023-11-03	1	100	20.857	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-21	2023-11-04	4	100	20.857	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-22	2023-11-05	4	100	20.857	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-23	2023-11-06	4	100	20.857	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-24	2023-11-07	8	100	20.857	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-25	2023-11-08	9	100	22.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-26	2023-11-09	8	100	22.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-27	2023-11-10	19	100	31	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-28	2023-11-11	25	100	31	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-29	2023-11-12	25	100	31	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-30	2023-11-13	20	100	37.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-10-31	2023-11-14	21	100	37.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-01	2023-11-15	16	100	43	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-02	2023-11-16	15	100	43	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-03	2023-11-17	13	100	48.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-04	2023-11-18	6	100	48.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-05	2023-11-19	6	100	48.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-06	2023-11-20	6	100	48.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-07	2023-11-21	6	100	48.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-08	2023-11-22	-4	100	48.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-09	2023-11-23	-14	100	48.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-10	2023-11-24	0	100	56.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-11	2023-11-25	6	100	56.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-12	2023-11-26	6	100	56.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-13	2023-11-27	-5	100	49.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-14	2023-11-28	-6	100	49.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-15	2023-11-29	-4	100	46.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-16	2023-11-30	-6	100	46.833	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-17	2023-12-01	8	100	54.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-18	2023-12-02	20	100	54.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-19	2023-12-03	20	100	54.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-20	2023-12-04	20	100	54.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-21	2023-12-05	20	100	54.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-22	2023-12-06	11	100	55.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-23	2023-12-07	4	100	55.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-24	2023-12-08	7	100	63	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-25	2023-12-09	22	100	63	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-26	2023-12-10	22	100	63	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-27	2023-12-11	13	100	61	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-28	2023-12-12	2	100	61	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-29	2023-12-13	-5	100	63.167	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-11-30	2023-12-14	-17	100	63.167	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-01	2023-12-15	-13	100	69	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-02	2023-12-16	-10	100	69	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-03	2023-12-17	-10	100	69	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-04	2023-12-18	3	100	68	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-05	2023-12-19	3	100	68	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-06	2023-12-20	3	100	68.857	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-07	2023-12-21	3	100	68.857	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-08	2023-12-22	3	100	71.143	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-09	2023-12-23	11	100	71.143	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-10	2023-12-24	11	100	71.143	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-11	2023-12-25	13	100	71.286	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-12	2023-12-26	18	100	71.286	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-13	2023-12-27	14	100	72.286	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-14	2023-12-28	7	100	72.286	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-15	2023-12-29	10	100	80.571	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-16	2023-12-30	7	100	80.571	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-17	2023-12-31	7	100	80.571	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-18	2024-01-01	7	100	80.571	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-19	2024-01-02	15	100	80.571	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-20	2024-01-03	10	100	84	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-21	2024-01-04	9	100	84	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-22	2024-01-05	10	100	87.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-23	2024-01-06	7	100	87.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-24	2024-01-07	7	100	87.333	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-25	2024-01-08	9	100	90.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-26	2024-01-09	11	100	90.5	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-27	2024-01-10	7	100	92	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-28	2024-01-11	3	100	92	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-29	2024-01-12	-5	100	90.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-30	2024-01-13	-11	100	90.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2023-12-31	2024-01-14	-11	100	90.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2024-01-01	2024-01-15	-11	100	90.667	no	2022-08-15
Georgia	1714	Georgia	Treatment plant	NA	WWS_ga_1714_Treatment plant_primary sludge	Muscogee,Chattahoochee	13215,13053	278000	2024-01-02	2024-01-16	-11	100	90.667	no	2022-08-15
